lag,out,node_id,metric,friedman_p_value,best_model_by_rank,significant_diff_found
7,14,278,MAE,4.78511739212901e-06,GCLSTM,True
7,14,279,RMSE,0.00016868120253849854,GCLSTM,True
7,14,279,MAE,0.0005195746821548384,GCLSTM,True
7,14,280,RMSE,0.00031513797473735615,GCLSTM,True
7,14,280,MAE,0.6456485264278919,GCLSTM,False
7,14,281,RMSE,0.0002454297015009894,GCLSTM,True
7,14,281,MAE,1.873878895066732e-06,GCLSTM,True
7,14,282,RMSE,0.0052475183991813855,GCLSTM,True
7,14,282,MAE,1.2878968743320383e-06,GCLSTM,True
7,14,283,RMSE,5.4762768601097123e-05,GCLSTM,True
7,14,283,MAE,4.78511739212901e-06,GCLSTM,True
7,14,284,RMSE,5.771953345416447e-06,GCRN,True
7,14,284,MAE,5.771953345416447e-06,GCLSTM,True
7,14,285,RMSE,5.771953345416447e-06,GCLSTM,True
7,14,285,MAE,0.1737739434504451,GCRN,False
7,14,286,RMSE,4.78511739212901e-06,GCRN,True
7,14,286,MAE,2.2603294069810534e-06,GCLSTM,True
7,14,287,RMSE,0.028367816449713094,LSTM,True
7,14,287,MAE,0.3049827687110593,LSTM,False
7,14,288,RMSE,4.78511739212901e-06,GCLSTM,True
7,14,288,MAE,0.0990134083638263,LSTM,False
7,14,289,RMSE,0.0052475183991813855,GCRN,True
7,14,289,MAE,0.03877420783172202,LSTM,True
7,14,290,RMSE,0.1849813999073043,GCRN,False
7,14,290,MAE,0.2691463487291838,GCRN,False
7,14,291,RMSE,0.0005195746821548384,GCRN,True
7,14,291,MAE,2.5868100222654134e-05,LSTM,True
7,14,292,RMSE,3.967001651986408e-06,GCRN,True
7,14,292,MAE,0.019496896108597995,LSTM,True
7,14,293,RMSE,9.611165206139472e-05,GCLSTM,True
7,14,293,MAE,0.028367816449713094,LSTM,True
7,14,294,RMSE,2.2828518322240145e-05,GCLSTM,True
7,14,294,MAE,5.771953345416447e-06,GCRN,True
7,14,295,RMSE,1.2219225328134213e-05,GCLSTM,True
7,14,295,MAE,0.6456485264278919,GCLSTM,False
7,14,296,RMSE,0.0010999396107533187,GCRN,True
7,14,296,MAE,2.5868100222654134e-05,LSTM,True
7,14,297,RMSE,0.04978706836786395,LSTM,False
7,14,297,MAE,2.5868100222654134e-05,GCLSTM,True
7,14,298,RMSE,1.777886794572054e-05,GCLSTM,True
7,14,298,MAE,0.0010999396107533187,GCLSTM,True
7,14,299,RMSE,0.0052475183991813855,GCLSTM,True
7,14,299,MAE,6.475952175842203e-07,GCLSTM,True
7,14,300,RMSE,3.967001651986408e-06,LSTM,True
7,14,300,MAE,4.78511739212901e-06,LSTM,True
7,14,301,RMSE,0.0002454297015009894,LSTM,True
7,14,301,MAE,0.009209681603968142,LSTM,True
7,14,302,RMSE,0.0680508540250102,GCLSTM,False
7,14,302,MAE,0.0019304541362277095,GCLSTM,True
7,14,303,RMSE,0.0009706932995199092,LSTM,True
7,14,303,MAE,0.0052475183991813855,GCLSTM,True
7,14,304,RMSE,0.003388052521834713,GCRN,True
7,14,304,MAE,0.0019304541362277095,GCLSTM,True
7,14,305,RMSE,0.006329715427485746,GCLSTM,True
7,14,305,MAE,0.003388052521834713,GCLSTM,True
7,14,306,RMSE,1.078342850406167e-05,LSTM,True
7,14,306,MAE,3.763786373644495e-05,LSTM,True
7,14,307,RMSE,2.144540831658915e-05,GCLSTM,True
7,14,307,MAE,0.007172507245008699,GCLSTM,True
7,14,308,RMSE,0.003388052521834713,GCLSTM,True
7,14,308,MAE,1.777886794572054e-05,GCLSTM,True
7,14,309,RMSE,0.028367816449713094,LSTM,True
7,14,309,MAE,9.611165206139472e-05,GCRN,True
7,14,310,RMSE,1.2219225328134213e-05,LSTM,True
7,14,310,MAE,3.500866670425978e-06,LSTM,True
7,14,311,RMSE,0.008651695203120634,LSTM,True
7,14,311,MAE,0.008651695203120634,LSTM,True
7,14,312,RMSE,0.006329715427485746,GCLSTM,True
7,14,312,MAE,0.4723665527410149,GCLSTM,False
7,14,313,RMSE,0.08737902619542039,GCLSTM,False
7,14,313,MAE,0.1737739434504451,GCRN,False
7,14,314,RMSE,2.2603294069810534e-06,GCLSTM,True
7,14,314,MAE,3.500866670425978e-06,GCLSTM,True
7,14,315,RMSE,0.2691463487291838,LSTM,False
7,14,315,MAE,0.0009706932995199092,GCLSTM,True
7,14,316,RMSE,0.028367816449713094,GCLSTM,True
7,14,316,MAE,0.2691463487291838,LSTM,False
7,14,317,RMSE,0.0990134083638263,GCLSTM,False
7,14,317,MAE,0.046770622383958974,GCLSTM,False
7,14,318,RMSE,0.019496896108597995,LSTM,True
7,14,318,MAE,0.019496896108597995,LSTM,True
7,14,319,RMSE,1.078342850406167e-05,LSTM,True
7,14,319,MAE,0.0002454297015009894,GCLSTM,True
7,14,320,RMSE,0.04978706836786395,GCRN,False
7,14,320,MAE,0.0010999396107533187,GCLSTM,True
7,14,321,RMSE,5.4762768601097123e-05,GCLSTM,True
7,14,321,MAE,1.2878968743320383e-06,GCLSTM,True
7,14,322,RMSE,0.03877420783172202,GCLSTM,True
7,14,322,MAE,0.0004307425405756874,GCLSTM,True
7,14,323,RMSE,0.36787944117144245,LSTM,False
7,14,323,MAE,0.4437473100810798,LSTM,False
7,14,324,RMSE,3.967001651986408e-06,GCLSTM,True
7,14,324,MAE,0.0005195746821548384,GCLSTM,True
7,14,325,RMSE,3.500866670425978e-06,LSTM,True
7,14,325,MAE,3.763786373644495e-05,LSTM,True
7,14,326,RMSE,0.028367816449713094,GCLSTM,True
7,14,326,MAE,0.00010231032105679586,GCLSTM,True
7,14,327,RMSE,0.0006671470977542673,GCRN,True
7,14,327,MAE,0.0680508540250102,GCLSTM,False
7,14,328,RMSE,0.0010999396107533187,LSTM,True
7,14,328,MAE,0.02209287766506244,LSTM,True
7,14,329,RMSE,0.00035709810857624736,LSTM,True
7,14,329,MAE,0.003388052521834713,LSTM,True
7,14,330,RMSE,0.04978706836786395,GCRN,False
7,14,330,MAE,0.010435936462774504,GCLSTM,True
7,14,331,RMSE,0.0006671470977542673,GCRN,True
7,14,331,MAE,0.015184197956837946,LSTM,True
7,14,332,RMSE,4.78511739212901e-06,LSTM,True
7,14,332,MAE,6.144212353328207e-06,LSTM,True
7,14,333,RMSE,0.4723665527410149,GCRN,False
7,14,333,MAE,0.9394130628134758,GCLSTM,False
7,14,334,RMSE,7.4113347994505565e-06,LSTM,True
7,14,334,MAE,0.4437473100810798,GCLSTM,False
7,14,335,RMSE,0.0016004026902445637,GCLSTM,True
7,14,335,MAE,0.018315638888734182,GCLSTM,True
7,14,336,RMSE,4.78511739212901e-06,LSTM,True
7,14,336,MAE,2.2828518322240145e-05,LSTM,True
7,14,337,RMSE,2.2828518322240145e-05,LSTM,True
7,14,337,MAE,0.3049827687110593,GCRN,False
7,14,338,RMSE,0.046770622383958974,LSTM,False
7,14,338,MAE,0.1737739434504451,LSTM,False
7,14,339,RMSE,0.0002454297015009894,GCLSTM,True
7,14,339,MAE,0.0009706932995199092,GCLSTM,True
7,14,340,RMSE,0.046770622383958974,GCLSTM,False
7,14,340,MAE,2.5868100222654134e-05,GCLSTM,True
7,14,341,RMSE,0.3049827687110593,GCLSTM,False
7,14,341,MAE,0.015184197956837946,GCLSTM,True
7,14,342,RMSE,0.0990134083638263,GCLSTM,False
7,14,342,MAE,1.777886794572054e-05,GCLSTM,True
7,14,343,RMSE,0.015184197956837946,GCLSTM,True
7,14,343,MAE,0.018315638888734182,GCLSTM,True
7,14,344,RMSE,3.500866670425978e-06,LSTM,True
7,14,344,MAE,0.36787944117144245,GCLSTM,False
7,14,345,RMSE,0.0006671470977542673,GCRN,True
7,14,345,MAE,0.7788007830714049,LSTM,False
7,14,346,RMSE,0.02209287766506244,LSTM,True
7,14,346,MAE,0.0680508540250102,LSTM,False
7,14,347,RMSE,0.0002454297015009894,GCRN,True
7,14,347,MAE,0.018315638888734182,LSTM,True
7,14,348,RMSE,0.2691463487291838,GCLSTM,False
7,14,348,MAE,2.5868100222654134e-05,GCLSTM,True
7,14,349,RMSE,0.02209287766506244,GCLSTM,True
7,14,349,MAE,0.046770622383958974,GCRN,False
7,14,350,RMSE,0.0016004026902445637,LSTM,True
7,14,350,MAE,0.019496896108597995,LSTM,True
7,14,351,RMSE,0.018315638888734182,GCLSTM,True
7,14,351,MAE,0.046770622383958974,GCRN,False
7,14,352,RMSE,0.4437473100810798,GCRN,False
7,14,352,MAE,0.0002454297015009894,GCRN,True
7,14,353,RMSE,0.6456485264278919,GCLSTM,False
7,14,353,MAE,0.2691463487291838,GCLSTM,False
7,14,354,RMSE,0.00010231032105679586,GCRN,True
7,14,354,MAE,3.763786373644495e-05,GCRN,True
7,14,355,RMSE,0.4437473100810798,LSTM,False
7,14,355,MAE,7.967935815531954e-05,GCLSTM,True
7,14,356,RMSE,0.1440636591014533,GCRN,False
7,14,356,MAE,0.0052475183991813855,GCRN,True
7,14,357,RMSE,0.00035709810857624736,GCRN,True
7,14,357,MAE,0.0002454297015009894,GCRN,True
7,14,358,RMSE,0.0005195746821548384,GCRN,True
7,14,358,MAE,0.0009706932995199092,GCRN,True
7,14,359,RMSE,0.00010231032105679586,GCRN,True
7,14,359,MAE,0.003388052521834713,GCRN,True
7,14,360,RMSE,0.0680508540250102,GCLSTM,False
7,14,360,MAE,0.0680508540250102,GCLSTM,False
7,14,361,RMSE,0.00012340980408667962,GCRN,True
7,14,361,MAE,0.0005195746821548384,GCRN,True
7,14,362,RMSE,0.0009706932995199092,GCRN,True
7,14,362,MAE,0.0002454297015009894,GCRN,True
7,14,363,RMSE,0.0002454297015009894,GCRN,True
7,14,363,MAE,5.8294663730868845e-05,GCRN,True
7,14,364,RMSE,0.0009706932995199092,GCRN,True
7,14,364,MAE,0.0002454297015009894,GCRN,True
7,14,365,RMSE,6.475952175842203e-07,LSTM,True
7,14,365,MAE,0.002328572174237713,GCLSTM,True
7,14,366,RMSE,0.007172507245008699,GCRN,True
7,14,366,MAE,0.018315638888734182,GCLSTM,True
7,14,367,RMSE,0.0009706932995199092,GCRN,True
7,14,367,MAE,0.0005195746821548384,GCRN,True
7,14,368,RMSE,0.00012340980408667962,GCRN,True
7,14,368,MAE,0.0019304541362277095,GCRN,True
7,14,369,RMSE,0.002328572174237713,LSTM,True
7,14,369,MAE,0.8290291181804004,LSTM,False
7,14,370,RMSE,0.0009706932995199092,GCRN,True
7,14,370,MAE,0.0005195746821548384,GCRN,True
7,14,371,RMSE,2.144540831658915e-05,GCRN,True
7,14,371,MAE,0.0005195746821548384,GCRN,True
7,14,372,RMSE,0.0016004026902445637,LSTM,True
7,14,372,MAE,0.0004307425405756874,GCLSTM,True
7,14,373,RMSE,0.03877420783172202,GCLSTM,True
7,14,373,MAE,0.002328572174237713,GCLSTM,True
7,14,374,RMSE,0.0009706932995199092,GCRN,True
7,14,374,MAE,0.0004307425405756874,GCRN,True
7,14,375,RMSE,2.5868100222654134e-05,GCRN,True
7,14,375,MAE,2.144540831658915e-05,GCRN,True
7,14,376,RMSE,5.4762768601097123e-05,GCRN,True
7,14,376,MAE,0.0680508540250102,GCRN,False
7,14,377,RMSE,3.763786373644495e-05,GCLSTM,True
7,14,377,MAE,7.967935815531954e-05,GCLSTM,True
7,14,378,RMSE,0.0016004026902445637,GCRN,True
7,14,378,MAE,0.0002454297015009894,GCRN,True
7,14,379,RMSE,0.003388052521834713,LSTM,True
7,14,379,MAE,0.008651695203120634,GCRN,True
7,14,380,RMSE,0.00035709810857624736,GCRN,True
7,14,380,MAE,5.4762768601097123e-05,GCRN,True
7,14,381,RMSE,0.0002454297015009894,GCRN,True
7,14,381,MAE,0.0016004026902445637,GCRN,True
7,14,382,RMSE,0.006329715427485746,GCRN,True
7,14,382,MAE,0.015184197956837946,GCRN,True
7,14,383,RMSE,0.0009706932995199092,GCRN,True
7,14,383,MAE,0.0002454297015009894,GCRN,True
7,14,384,RMSE,0.0002454297015009894,GCLSTM,True
7,14,384,MAE,0.0002454297015009894,GCRN,True
7,14,385,RMSE,0.00012340980408667962,GCRN,True
7,14,385,MAE,0.0005195746821548384,GCRN,True
7,14,386,RMSE,0.0009706932995199092,GCRN,True
7,14,386,MAE,0.0002454297015009894,GCRN,True
7,14,387,RMSE,0.003388052521834713,LSTM,True
7,14,387,MAE,0.08737902619542039,LSTM,False
7,14,388,RMSE,0.03877420783172202,LSTM,True
7,14,388,MAE,0.00016868120253849854,GCRN,True
7,14,389,RMSE,0.0005195746821548384,GCRN,True
7,14,389,MAE,5.4762768601097123e-05,GCRN,True
7,14,390,RMSE,0.019496896108597995,GCRN,True
7,14,390,MAE,7.967935815531954e-05,GCRN,True
7,14,391,RMSE,0.00031513797473735615,GCRN,True
7,14,391,MAE,0.00031513797473735615,GCRN,True
7,14,392,RMSE,0.0010999396107533187,GCRN,True
7,14,392,MAE,0.010435936462774504,GCRN,True
7,14,393,RMSE,0.0029899458563130608,LSTM,True
7,14,393,MAE,0.8290291181804004,GCRN,False
7,14,394,RMSE,0.028367816449713094,GCLSTM,True
7,14,394,MAE,0.0006671470977542673,GCLSTM,True
7,14,395,RMSE,0.009209681603968142,GCRN,True
7,14,395,MAE,0.00035709810857624736,LSTM,True
7,14,396,RMSE,0.0009706932995199092,GCRN,True
7,14,396,MAE,0.0009706932995199092,GCRN,True
7,14,397,RMSE,0.0005195746821548384,GCRN,True
7,14,397,MAE,0.0002454297015009894,GCRN,True
7,14,398,RMSE,0.0009706932995199092,LSTM,True
7,14,398,MAE,1.078342850406167e-05,GCLSTM,True
7,14,399,RMSE,0.0016004026902445637,GCRN,True
7,14,399,MAE,0.0016004026902445637,GCRN,True
7,14,400,RMSE,0.0009706932995199092,GCRN,True
7,14,400,MAE,0.0009706932995199092,GCRN,True
7,14,401,RMSE,0.0005195746821548384,GCRN,True
7,14,401,MAE,0.00012340980408667962,GCRN,True
7,14,402,RMSE,0.0009706932995199092,GCRN,True
7,14,402,MAE,0.0002454297015009894,GCRN,True
7,14,403,RMSE,0.7788007830714049,LSTM,False
7,14,403,MAE,0.0002454297015009894,GCRN,True
7,14,404,RMSE,0.0019304541362277095,GCRN,True
7,14,404,MAE,0.0016004026902445637,GCRN,True
7,14,405,RMSE,1.2219225328134213e-05,GCLSTM,True
7,14,405,MAE,0.7788007830714049,GCLSTM,False
7,14,406,RMSE,0.0004307425405756874,GCRN,True
7,14,406,MAE,0.0005195746821548384,GCRN,True
7,14,407,RMSE,0.0029899458563130608,LSTM,True
7,14,407,MAE,0.010435936462774504,GCRN,True
7,14,408,RMSE,0.0009706932995199092,GCRN,True
7,14,408,MAE,0.0009706932995199092,GCRN,True
7,14,409,RMSE,0.1440636591014533,GCRN,False
7,14,409,MAE,0.3049827687110593,GCRN,False
7,14,410,RMSE,0.0009706932995199092,GCRN,True
7,14,410,MAE,0.0016004026902445637,GCRN,True
7,14,411,RMSE,0.028367816449713094,GCLSTM,True
7,14,411,MAE,0.008651695203120634,GCRN,True
7,14,412,RMSE,0.0004307425405756874,LSTM,True
7,14,412,MAE,0.008651695203120634,GCLSTM,True
7,14,413,RMSE,0.0029899458563130608,GCLSTM,True
7,14,413,MAE,0.0009706932995199092,GCLSTM,True
7,14,414,RMSE,0.015184197956837946,GCLSTM,True
7,14,414,MAE,0.00031513797473735615,GCRN,True
7,14,415,RMSE,0.03877420783172202,GCLSTM,True
7,14,415,MAE,0.9394130628134758,LSTM,False
7,14,416,RMSE,0.0029899458563130608,LSTM,True
7,14,416,MAE,0.04978706836786395,GCRN,False
7,14,417,RMSE,0.0005195746821548384,GCRN,True
7,14,417,MAE,0.0002454297015009894,GCRN,True
7,14,418,RMSE,0.0019304541362277095,GCRN,True
7,14,418,MAE,0.0009706932995199092,GCRN,True
7,14,419,RMSE,0.0005195746821548384,GCRN,True
7,14,419,MAE,0.0009706932995199092,GCRN,True
7,14,420,RMSE,0.03877420783172202,GCRN,True
7,14,420,MAE,0.002328572174237713,GCLSTM,True
7,14,421,RMSE,0.0016004026902445637,GCRN,True
7,14,421,MAE,0.0029899458563130608,GCRN,True
7,14,422,RMSE,0.0009706932995199092,GCRN,True
7,14,422,MAE,0.0009706932995199092,GCRN,True
7,14,423,RMSE,0.0009706932995199092,GCRN,True
7,14,423,MAE,0.0009706932995199092,GCRN,True
7,14,424,RMSE,0.046770622383958974,LSTM,False
7,14,424,MAE,9.611165206139472e-05,GCLSTM,True
7,14,425,RMSE,0.3049827687110593,LSTM,False
7,14,425,MAE,0.2096113871510978,LSTM,False
7,14,426,RMSE,9.611165206139472e-05,GCRN,True
7,14,426,MAE,0.36787944117144245,LSTM,False
7,14,427,RMSE,5.4762768601097123e-05,GCRN,True
7,14,427,MAE,5.4762768601097123e-05,GCRN,True
7,14,428,RMSE,0.8290291181804004,GCRN,False
7,14,428,MAE,2.2603294069810534e-06,LSTM,True
7,14,429,RMSE,0.1737739434504451,GCLSTM,False
7,14,429,MAE,0.046770622383958974,GCLSTM,False
7,14,430,RMSE,0.1440636591014533,GCLSTM,False
7,14,430,MAE,0.018315638888734182,LSTM,True
7,14,431,RMSE,4.78511739212901e-06,GCLSTM,True
7,14,431,MAE,1.2219225328134213e-05,GCLSTM,True
7,14,432,RMSE,0.3049827687110593,GCLSTM,False
7,14,432,MAE,5.8294663730868845e-05,GCLSTM,True
7,14,433,RMSE,0.028367816449713094,LSTM,True
7,14,433,MAE,0.046770622383958974,LSTM,False
7,14,434,RMSE,0.0011708796207911742,LSTM,True
7,14,434,MAE,0.0009118819655545164,LSTM,True
7,14,435,RMSE,0.00012340980408667962,GCLSTM,True
7,14,435,MAE,1.078342850406167e-05,GCLSTM,True
7,14,436,RMSE,0.00010231032105679586,GCLSTM,True
7,14,436,MAE,1.078342850406167e-05,GCLSTM,True
7,14,437,RMSE,0.0019304541362277095,GCRN,True
7,14,437,MAE,0.2691463487291838,LSTM,False
7,14,438,RMSE,0.018315638888734182,GCLSTM,True
7,14,438,MAE,0.002328572174237713,GCLSTM,True
7,14,439,RMSE,0.0010999396107533187,GCLSTM,True
7,14,439,MAE,1.2219225328134213e-05,GCLSTM,True
7,14,440,RMSE,7.967935815531954e-05,GCRN,True
7,14,440,MAE,0.6456485264278919,GCLSTM,False
7,14,441,RMSE,0.2096113871510978,LSTM,False
7,14,441,MAE,0.2096113871510978,LSTM,False
7,14,442,RMSE,0.046770622383958974,GCLSTM,False
7,14,442,MAE,0.03877420783172202,GCLSTM,True
7,14,443,RMSE,0.569782824730923,GCLSTM,False
7,14,443,MAE,0.7788007830714049,GCRN,False
7,14,444,RMSE,0.1737739434504451,LSTM,False
7,14,444,MAE,0.1440636591014533,LSTM,False
7,14,445,RMSE,0.36787944117144245,GCLSTM,False
7,14,445,MAE,0.0004307425405756874,GCLSTM,True
7,14,446,RMSE,6.475952175842203e-07,GCLSTM,True
7,14,446,MAE,6.475952175842203e-07,GCLSTM,True
7,14,447,RMSE,0.002328572174237713,GCRN,True
7,14,447,MAE,0.10539922456186433,LSTM,False
7,14,448,RMSE,0.046770622383958974,LSTM,True
7,14,448,MAE,0.0680508540250102,LSTM,False
7,14,449,RMSE,0.0680508540250102,LSTM,False
7,14,449,MAE,0.03877420783172202,LSTM,True
7,14,450,RMSE,3.967001651986408e-06,GCLSTM,True
7,14,450,MAE,2.2603294069810534e-06,GCRN,True
7,14,451,RMSE,0.7788007830714049,LSTM,False
7,14,451,MAE,0.00016868120253849854,GCLSTM,True
7,14,452,RMSE,0.00010231032105679586,LSTM,True
7,14,452,MAE,5.4762768601097123e-05,GCLSTM,True
7,14,453,RMSE,0.007172507245008699,GCRN,True
7,14,453,MAE,1.777886794572054e-05,GCLSTM,True
7,14,454,RMSE,0.04978706836786395,GCRN,False
7,14,454,MAE,0.007172507245008699,GCLSTM,True
7,14,455,RMSE,0.4437473100810798,GCLSTM,False
7,14,455,MAE,0.1849813999073043,GCLSTM,False
7,14,456,RMSE,0.046770622383958974,LSTM,False
7,14,456,MAE,0.02209287766506244,LSTM,True
7,14,457,RMSE,2.5868100222654134e-05,GCLSTM,True
7,14,457,MAE,2.5868100222654134e-05,GCLSTM,True
7,14,458,RMSE,5.771953345416447e-06,GCLSTM,True
7,14,458,MAE,5.771953345416447e-06,GCLSTM,True
7,14,459,RMSE,0.0052475183991813855,GCLSTM,True
7,14,459,MAE,1.777886794572054e-05,GCLSTM,True
7,14,460,RMSE,0.0009706932995199092,GCRN,True
7,14,460,MAE,0.0005195746821548384,GCRN,True
7,14,461,RMSE,7.967935815531954e-05,GCLSTM,True
7,14,461,MAE,0.0005195746821548384,GCRN,True
7,14,462,RMSE,0.010435936462774504,GCLSTM,True
7,14,462,MAE,0.4723665527410149,GCLSTM,False
7,14,463,RMSE,0.2096113871510978,GCRN,False
7,14,463,MAE,0.0029899458563130608,GCRN,True
7,14,464,RMSE,0.0010999396107533187,GCRN,True
7,14,464,MAE,0.0016004026902445637,GCLSTM,True
7,14,465,RMSE,0.015184197956837946,GCRN,True
7,14,465,MAE,0.019496896108597995,GCRN,True
7,14,466,RMSE,5.4762768601097123e-05,GCLSTM,True
7,14,466,MAE,0.1440636591014533,GCRN,False
7,14,467,RMSE,0.0052475183991813855,LSTM,True
7,14,467,MAE,0.046770622383958974,LSTM,False
7,14,468,RMSE,0.028367816449713094,LSTM,True
7,14,468,MAE,0.03877420783172202,LSTM,True
7,14,469,RMSE,0.4723665527410149,GCLSTM,False
7,14,469,MAE,5.4762768601097123e-05,GCLSTM,True
7,14,470,RMSE,0.1849813999073043,GCLSTM,False
7,14,470,MAE,0.4723665527410149,GCLSTM,False
7,14,471,RMSE,5.771953345416447e-06,GCLSTM,True
7,14,471,MAE,4.78511739212901e-06,GCLSTM,True
7,14,472,RMSE,0.02209287766506244,GCLSTM,True
7,14,472,MAE,2.2603294069810534e-06,GCLSTM,True
7,14,473,RMSE,0.0009706932995199092,LSTM,True
7,14,473,MAE,0.018315638888734182,LSTM,True
7,14,474,RMSE,0.1849813999073043,GCLSTM,False
7,14,474,MAE,5.4762768601097123e-05,GCLSTM,True
7,14,475,RMSE,0.0052475183991813855,LSTM,True
7,14,475,MAE,0.0009706932995199092,GCLSTM,True
7,14,476,RMSE,0.0016004026902445637,GCLSTM,True
7,14,476,MAE,0.6456485264278919,LSTM,False
7,14,477,RMSE,0.0002454297015009894,LSTM,True
7,14,477,MAE,0.028367816449713094,LSTM,True
7,14,478,RMSE,0.046770622383958974,GCRN,False
7,14,478,MAE,0.028367816449713094,GCLSTM,True
7,14,479,RMSE,1.078342850406167e-05,GCLSTM,True
7,14,479,MAE,1.078342850406167e-05,GCLSTM,True
7,14,480,RMSE,0.002328572174237713,GCRN,True
7,14,480,MAE,0.3049827687110593,LSTM,False
7,14,481,RMSE,0.046770622383958974,LSTM,True
7,14,481,MAE,0.0680508540250102,LSTM,False
7,14,482,RMSE,0.08737902619542039,LSTM,False
7,14,482,MAE,0.08737902619542039,LSTM,False
7,14,483,RMSE,0.007172507245008699,GCLSTM,True
7,14,483,MAE,1.873878895066732e-06,GCLSTM,True
7,14,484,RMSE,3.500866670425978e-06,GCLSTM,True
7,14,484,MAE,2.144540831658915e-05,GCLSTM,True
7,14,485,RMSE,0.00031513797473735615,LSTM,True
7,14,485,MAE,0.046770622383958974,LSTM,True
7,14,486,RMSE,9.611165206139472e-05,GCLSTM,True
7,14,486,MAE,3.763786373644495e-05,GCLSTM,True
7,14,487,RMSE,0.1440636591014533,GCLSTM,False
7,14,487,MAE,0.0680508540250102,GCLSTM,False
7,14,488,RMSE,0.1849813999073043,GCLSTM,False
7,14,488,MAE,0.0016004026902445637,GCLSTM,True
7,14,489,RMSE,2.5868100222654134e-05,GCLSTM,True
7,14,489,MAE,3.500866670425978e-06,GCLSTM,True
7,14,490,RMSE,0.36787944117144245,GCLSTM,False
7,14,490,MAE,0.02209287766506244,GCLSTM,True
7,14,491,RMSE,4.78511739212901e-06,GCLSTM,True
7,14,491,MAE,7.4113347994505565e-06,GCLSTM,True
7,14,492,RMSE,2.2603294069810534e-06,GCLSTM,True
7,14,492,MAE,4.78511739212901e-06,GCLSTM,True
7,14,493,RMSE,0.00031513797473735615,GCLSTM,True
7,14,493,MAE,1.2219225328134213e-05,GCLSTM,True
7,14,494,RMSE,0.0680508540250102,GCRN,False
7,14,494,MAE,0.6456485264278919,LSTM,False
7,14,495,RMSE,0.0009118819655545164,GCLSTM,True
7,14,495,MAE,3.763786373644495e-05,GCLSTM,True
7,14,496,RMSE,4.78511739212901e-06,GCLSTM,True
7,14,496,MAE,3.500866670425978e-06,GCLSTM,True
7,14,497,RMSE,0.015184197956837946,GCLSTM,True
7,14,497,MAE,3.500866670425978e-06,GCLSTM,True
7,14,498,RMSE,0.1440636591014533,LSTM,False
7,14,498,MAE,0.10539922456186433,LSTM,False
7,14,499,RMSE,2.144540831658915e-05,GCLSTM,True
7,14,499,MAE,5.4762768601097123e-05,GCLSTM,True
7,14,500,RMSE,2.144540831658915e-05,GCLSTM,True
7,14,500,MAE,2.2603294069810534e-06,GCLSTM,True
7,14,501,RMSE,0.2691463487291838,LSTM,False
7,14,501,MAE,0.1440636591014533,LSTM,False
7,14,502,RMSE,0.2096113871510978,GCLSTM,False
7,14,502,MAE,0.10539922456186433,GCLSTM,False
7,14,503,RMSE,0.002328572174237713,GCLSTM,True
7,14,503,MAE,7.4113347994505565e-06,GCLSTM,True
7,14,504,RMSE,1.078342850406167e-05,GCLSTM,True
7,14,504,MAE,1.2219225328134213e-05,GCLSTM,True
7,14,505,RMSE,0.1737739434504451,LSTM,False
7,14,505,MAE,0.08737902619542039,LSTM,False
7,14,506,RMSE,0.0052475183991813855,GCLSTM,True
7,14,506,MAE,0.00010231032105679586,GCLSTM,True
7,14,507,RMSE,4.78511739212901e-06,GCLSTM,True
7,14,507,MAE,4.78511739212901e-06,GCLSTM,True
7,14,508,RMSE,0.0990134083638263,LSTM,False
7,14,508,MAE,0.019496896108597995,LSTM,True
7,14,509,RMSE,0.0016004026902445637,GCLSTM,True
7,14,509,MAE,0.008651695203120634,LSTM,True
7,14,510,RMSE,1.873878895066732e-06,GCRN,True
7,14,510,MAE,0.028367816449713094,GCRN,True
7,14,511,RMSE,0.019496896108597995,GCRN,True
7,14,511,MAE,0.03877420783172202,LSTM,True
7,14,512,RMSE,0.046770622383958974,GCRN,False
7,14,512,MAE,0.046770622383958974,LSTM,True
7,14,513,RMSE,1.2219225328134213e-05,GCLSTM,True
7,14,513,MAE,1.078342850406167e-05,GCLSTM,True
7,14,514,RMSE,0.00031513797473735615,GCLSTM,True
7,14,514,MAE,0.00016868120253849854,GCLSTM,True
7,14,515,RMSE,0.003388052521834713,LSTM,True
7,14,515,MAE,0.02209287766506244,LSTM,True
7,14,516,RMSE,0.0990134083638263,LSTM,False
7,14,516,MAE,0.046770622383958974,LSTM,False
7,14,517,RMSE,3.967001651986408e-06,GCLSTM,True
7,14,517,MAE,5.771953345416447e-06,GCLSTM,True
7,14,518,RMSE,0.010435936462774504,GCLSTM,True
7,14,518,MAE,0.00016868120253849854,GCLSTM,True
7,14,519,RMSE,0.003388052521834713,GCLSTM,True
7,14,519,MAE,0.0680508540250102,LSTM,False
7,14,520,RMSE,0.6456485264278919,GCRN,False
7,14,520,MAE,2.2828518322240145e-05,GCRN,True
7,14,521,RMSE,4.78511739212901e-06,GCRN,True
7,14,521,MAE,0.36787944117144245,GCRN,False
7,14,522,RMSE,0.003388052521834713,GCRN,True
7,14,522,MAE,0.0680508540250102,LSTM,False
7,14,523,RMSE,0.6456485264278919,GCLSTM,False
7,14,523,MAE,4.78511739212901e-06,GCLSTM,True
7,14,524,RMSE,3.500866670425978e-06,GCLSTM,True
7,14,524,MAE,4.78511739212901e-06,GCLSTM,True
