Identificador,tipo_grafo,RMSE,MAE,R2
LSTM_k1_h256_lags12_out1_alpha0.01,grafo_original,0.9107836683879148,0.1043334405311376,0.6312390481222806
GCRN_k1_h256_lags11_out5_alpha0.01,grafo_original,1.1346980978757195,0.1082887508515804,0.4166575252335098
GCLSTM_k1_h256_lags11_out5_alpha0.01,grafo_original,1.1463682181822907,0.1078252512906034,0.4046036399574735
LSTM_k1_h256_lags11_out5_alpha0.01,grafo_original,1.1794491107081462,0.119266344054074,0.3697067762884388
GCRN_k1_h256_lags6_out6_alpha0.01,grafo_original,1.1733198600752597,0.1200113653108557,0.3852341742035696
GCLSTM_k1_h256_lags6_out6_alpha0.01,grafo_original,1.1795485500045493,0.1198544035451606,0.3786948766427875
LSTM_k1_h256_lags6_out6_alpha0.01,grafo_original,1.232739815555453,0.1217178660923589,0.3213862035900595
GCRN_k1_h256_lags11_out7_alpha0.01,grafo_original,1.2111285679540222,0.1154710778918991,0.3437929339066238
GCLSTM_k1_h256_lags11_out7_alpha0.01,grafo_original,1.226025353635267,0.1159763339831983,0.3275421128692072
LSTM_k1_h256_lags11_out7_alpha0.01,grafo_original,1.245345814652464,0.1246196153104883,0.3061876389267131
GCRN_k1_h256_lags5_out14_alpha0.01,grafo_original,1.4009483621805756,0.1509402283237367,0.1385263207944017
GCLSTM_k1_h256_lags5_out14_alpha0.01,grafo_original,1.4136822803597997,0.1536804073530277,0.1227939706495962
LSTM_k1_h256_lags5_out14_alpha0.01,grafo_original,1.3874702489428732,0.1434053527158915,0.155027727650813
GCRN_k1_h256_lags6_out14_alpha0.01,grafo_original,1.3754853619378318,0.1431586111715821,0.1698014160861743
GCLSTM_k1_h256_lags6_out14_alpha0.01,grafo_original,1.3839229678178655,0.1445182720014774,0.1595856965385948
LSTM_k1_h256_lags6_out14_alpha0.01,grafo_original,1.376132188826551,0.1327913761783958,0.1690248552252743
GCRN_k1_h256_lags13_out6_alpha0.01,grafo_original,1.1961161215366238,0.1136786163808112,0.3565758669151782
GCLSTM_k1_h256_lags13_out6_alpha0.01,grafo_original,1.2063514044623882,0.1128833724000851,0.3455118149512268
LSTM_k1_h256_lags13_out6_alpha0.01,grafo_original,1.2119083200877414,0.1200557308499864,0.3394815604303371
GCRN_k1_h256_lags1_out5_alpha0.01,grafo_original,1.5900392285975808,0.2014596200871713,-0.1243713715685061
GCLSTM_k1_h256_lags1_out5_alpha0.01,grafo_original,1.62284280947731,0.2058811697014669,-0.1742818372217108
LSTM_k1_h256_lags1_out5_alpha0.01,grafo_original,1.3589522115572392,0.1715804138955187,0.1789892769148793
GCRN_k1_h256_lags5_out5_alpha0.01,grafo_original,1.13593525948019,0.1175674139690087,0.4211988371381576
GCLSTM_k1_h256_lags5_out5_alpha0.01,grafo_original,1.144520282111896,0.1195602975895238,0.412412456673325
LSTM_k1_h256_lags5_out5_alpha0.01,grafo_original,1.1992099055073198,0.1241093370727191,0.3549217829577854
GCRN_k1_h256_lags5_out1_alpha0.01,grafo_original,0.9621463499913444,0.1047837877376637,0.5876847410131514
GCLSTM_k1_h256_lags5_out1_alpha0.01,grafo_original,0.9581035480167543,0.1011473385024064,0.5911438978500433
LSTM_k1_h256_lags5_out1_alpha0.01,grafo_original,1.0364827626857265,0.1022899954234888,0.5215142090873172
GCRN_k1_h256_lags4_out7_alpha0.01,grafo_original,1.2556770563286648,0.13898455618198,0.2983704364465612
GCLSTM_k1_h256_lags4_out7_alpha0.01,grafo_original,1.265062379337681,0.1407298614842476,0.2878365266111571
LSTM_k1_h256_lags4_out7_alpha0.01,grafo_original,1.2812621956956844,0.1430662329678714,0.2695037250118655
GCRN_k1_h256_lags3_out8_alpha0.01,grafo_original,1.380232247081277,0.162969898447516,0.1547103804209632
GCLSTM_k1_h256_lags3_out8_alpha0.01,grafo_original,1.37483204852288,0.1612161426249573,0.1613384031520676
LSTM_k1_h256_lags3_out8_alpha0.01,grafo_original,1.3771271592169838,0.1685730115962462,0.1585163465922453
GCRN_k1_h256_lags2_out1_alpha0.01,grafo_original,0.9456737742291546,0.0943867735761716,0.6124152039762165
GCLSTM_k1_h256_lags2_out1_alpha0.01,grafo_original,0.939061508977342,0.0915053301250937,0.6178151141015178
LSTM_k1_h256_lags2_out1_alpha0.01,grafo_original,1.0443654014378918,0.1099375910572482,0.5272970485399874
GCRN_k1_h256_lags10_out14_alpha0.01,grafo_original,1.366896620272424,0.1343482964524376,0.1801405285605617
GCLSTM_k1_h256_lags10_out14_alpha0.01,grafo_original,1.372929294455154,0.1351209299962369,0.1728884295651893
LSTM_k1_h256_lags10_out14_alpha0.01,grafo_original,1.3815048045591207,0.1325614159982003,0.1625223440314376
GCRN_k1_h256_lags14_out13_alpha0.01,grafo_original,1.3619441687575415,0.1272300594989616,0.1837413447184904
GCLSTM_k1_h256_lags14_out13_alpha0.01,grafo_original,1.3717294531418918,0.1287883317308787,0.1719686589613846
LSTM_k1_h256_lags14_out13_alpha0.01,grafo_original,1.36651633675477,0.1308537232123721,0.178251970553488
GCRN_k1_h256_lags1_out13_alpha0.01,grafo_original,2.300292559151171,0.2902160559248389,-1.3304259751930456
GCLSTM_k1_h256_lags1_out13_alpha0.01,grafo_original,2.3591821287358896,0.2968421859031386,-1.4472975972073137
LSTM_k1_h256_lags1_out13_alpha0.01,grafo_original,2.0208627350153776,0.247991864847134,-0.7956571755255363
GCRN_k1_h256_lags2_out2_alpha0.01,grafo_original,0.9930630124346164,0.1023271122939791,0.5660901166164366
GCLSTM_k1_h256_lags2_out2_alpha0.01,grafo_original,0.9883575915116204,0.0987504409516314,0.5701898398075875
LSTM_k1_h256_lags2_out2_alpha0.01,grafo_original,1.077987366881651,0.121749048124038,0.4887055089859288
GCRN_k1_h256_lags9_out12_alpha0.01,grafo_original,1.3307890377618314,0.1311561085003446,0.2192633507625428
GCLSTM_k1_h256_lags9_out12_alpha0.01,grafo_original,1.340044487219761,0.1323697101034942,0.2083644698490692
LSTM_k1_h256_lags9_out12_alpha0.01,grafo_original,1.359216751633798,0.1294693567335409,0.1855491628517928
GCRN_k1_h256_lags4_out12_alpha0.01,grafo_original,1.4472163027897351,0.1671215420088572,0.0773982874607511
GCLSTM_k1_h256_lags4_out12_alpha0.01,grafo_original,1.4540291374950476,0.1677428411917581,0.0687826353741356
LSTM_k1_h256_lags4_out12_alpha0.01,grafo_original,1.4139659268135496,0.1635827029274853,0.1194123142736255
GCRN_k1_h256_lags12_out7_alpha0.01,grafo_original,1.2218705772911118,0.1161747618059159,0.3320907871954471
GCLSTM_k1_h256_lags12_out7_alpha0.01,grafo_original,1.2358545216440948,0.1154022482200459,0.3167259904027757
LSTM_k1_h256_lags12_out7_alpha0.01,grafo_original,1.2454694375559905,0.1249084518423816,0.3060495980524187
GCRN_k1_h256_lags10_out3_alpha0.01,grafo_original,1.049796662982478,0.1016166615565378,0.5001773531127679
GCLSTM_k1_h256_lags10_out3_alpha0.01,grafo_original,1.0526772239369702,0.101635988329159,0.4974471111656297
LSTM_k1_h256_lags10_out3_alpha0.01,grafo_original,1.0504713802879286,0.1114935400675725,0.4995521106578645
GCRN_k1_h256_lags11_out10_alpha0.01,grafo_original,1.296318361852938,0.1235821946194675,0.2545399266779419
GCLSTM_k1_h256_lags11_out10_alpha0.01,grafo_original,1.3028133151026005,0.1247288763411084,0.2470473548849864
LSTM_k1_h256_lags11_out10_alpha0.01,grafo_original,1.3214212347772674,0.129965300291136,0.2253896411100078
GCRN_k1_h256_lags2_out12_alpha0.01,grafo_original,1.7577924551760742,0.2165674641605131,-0.3602840201087054
GCLSTM_k1_h256_lags2_out12_alpha0.01,grafo_original,1.7506743388878885,0.2150634651109969,-0.3492340042361746
LSTM_k1_h256_lags2_out12_alpha0.01,grafo_original,1.6717100411469297,0.2113716203733286,-0.2302542052485413
GCRN_k1_h256_lags7_out8_alpha0.01,grafo_original,1.2383626045631149,0.1242531200884917,0.3168520734680243
GCLSTM_k1_h256_lags7_out8_alpha0.01,grafo_original,1.2452014571035572,0.1253811583959536,0.3092860529499391
LSTM_k1_h256_lags7_out8_alpha0.01,grafo_original,1.2903624543613847,0.1243326790575285,0.2582786084674943
GCRN_k1_h256_lags2_out7_alpha0.01,grafo_original,1.4501782001152108,0.1738075236977641,0.0686804204261691
GCLSTM_k1_h256_lags2_out7_alpha0.01,grafo_original,1.4345719350992785,0.1713173202043928,0.088649359426896
LSTM_k1_h256_lags2_out7_alpha0.01,grafo_original,1.3919072659981269,0.1744888794869437,0.1421652119569272
GCRN_k1_h256_lags2_out14_alpha0.01,grafo_original,1.8379405087213168,0.226945131328262,-0.4828052862070812
GCLSTM_k1_h256_lags2_out14_alpha0.01,grafo_original,1.8197081815646745,0.2246885826991659,-0.453626651213775
LSTM_k1_h256_lags2_out14_alpha0.01,grafo_original,1.775022358705882,0.223413782830755,-0.3830017966092426
GCRN_k1_h256_lags6_out8_alpha0.01,grafo_original,1.245348404761475,0.1276078065183688,0.3118956666433062
GCLSTM_k1_h256_lags6_out8_alpha0.01,grafo_original,1.2522244864536454,0.1279881538822951,0.3042781524643917
LSTM_k1_h256_lags6_out8_alpha0.01,grafo_original,1.2841200772412995,0.125368980424299,0.2683853585125666
GCRN_k1_h256_lags7_out12_alpha0.01,grafo_original,1.3348510275464782,0.135341758247883,0.2152032509427128
GCLSTM_k1_h256_lags7_out12_alpha0.01,grafo_original,1.341843470612384,0.1369419563880521,0.2069637214643455
LSTM_k1_h256_lags7_out12_alpha0.01,grafo_original,1.3568643636996849,0.1277059007608451,0.1891059480172662
GCRN_k1_h256_lags2_out10_alpha0.01,grafo_original,1.6312660920780782,0.1996450626578266,-0.1757519981243149
GCLSTM_k1_h256_lags2_out10_alpha0.01,grafo_original,1.6263398529368658,0.1977674147851154,-0.1683977143733767
LSTM_k1_h256_lags2_out10_alpha0.01,grafo_original,1.5629852423388295,0.1979935151777679,-0.0789380395196615
GCRN_k1_h256_lags2_out11_alpha0.01,grafo_original,1.6783884364271375,0.2052762729009666,-0.2419418822147124
GCLSTM_k1_h256_lags2_out11_alpha0.01,grafo_original,1.671945117400906,0.2040275582435454,-0.2324519908705593
LSTM_k1_h256_lags2_out11_alpha0.01,grafo_original,1.6064954062344128,0.2035468159420362,-0.13788221279017
GCRN_k1_h256_lags14_out5_alpha0.01,grafo_original,1.1650110905347115,0.1102425436029384,0.3850691754802123
GCLSTM_k1_h256_lags14_out5_alpha0.01,grafo_original,1.1817988825302186,0.110476249081786,0.3672289254582562
LSTM_k1_h256_lags14_out5_alpha0.01,grafo_original,1.170480951621674,0.1184322376499289,0.3792300980724672
GCRN_k1_h256_lags14_out1_alpha0.01,grafo_original,0.991150369773928,0.0945450043850293,0.5646335528013589
GCLSTM_k1_h256_lags14_out1_alpha0.01,grafo_original,0.993388213890454,0.0946486424680944,0.5626756922043331
LSTM_k1_h256_lags14_out1_alpha0.01,grafo_original,0.8833151217352244,0.1002792949075642,0.6542218202650469
GCRN_k1_h256_lags6_out7_alpha0.01,grafo_original,1.2089613362307603,0.1237937465761785,0.3496234335338112
GCLSTM_k1_h256_lags6_out7_alpha0.01,grafo_original,1.2197578347795406,0.1250811233430492,0.3379552334386403
LSTM_k1_h256_lags6_out7_alpha0.01,grafo_original,1.2586356749382868,0.1224225368734946,0.2950785293295249
GCRN_k1_h256_lags1_out9_alpha0.01,grafo_original,2.0917079142497688,0.2631159726838672,-0.94558174447491
GCLSTM_k1_h256_lags1_out9_alpha0.01,grafo_original,2.08328859459398,0.2626669176359527,-0.9230141702256988
LSTM_k1_h256_lags1_out9_alpha0.01,grafo_original,1.697890930652973,0.2106228317037858,-0.2762089361301597
GCRN_k1_h256_lags1_out8_alpha0.01,grafo_original,1.9399358712915595,0.2451025609164131,-0.6729775788103676
GCLSTM_k1_h256_lags1_out8_alpha0.01,grafo_original,1.8925557912192823,0.2404325648121318,-0.5871267832776722
LSTM_k1_h256_lags1_out8_alpha0.01,grafo_original,1.6494663047322355,0.2053751871966541,-0.2029929669017743
GCRN_k1_h256_lags1_out3_alpha0.01,grafo_original,1.510561058432993,0.1928634106788911,-0.0297712596386459
GCLSTM_k1_h256_lags1_out3_alpha0.01,grafo_original,1.4118714964456425,0.1801210084325764,0.118658754379042
LSTM_k1_h256_lags1_out3_alpha0.01,grafo_original,1.2021253963009235,0.1494363599281378,0.3638159916204913
GCRN_k1_h256_lags10_out2_alpha0.01,grafo_original,0.986017858974096,0.0977200549275514,0.5583040821682459
GCLSTM_k1_h256_lags10_out2_alpha0.01,grafo_original,0.9974434685226876,0.0973825525129059,0.5480295395426618
LSTM_k1_h256_lags10_out2_alpha0.01,grafo_original,1.0094061537575612,0.1074896049878781,0.5371133090335511
GCRN_k1_h256_lags6_out11_alpha0.01,grafo_original,1.317872687927837,0.135459841078082,0.2333539729791102
GCLSTM_k1_h256_lags6_out11_alpha0.01,grafo_original,1.328562661593168,0.137848281832165,0.2208660906508263
LSTM_k1_h256_lags6_out11_alpha0.01,grafo_original,1.3373665279068727,0.1295299420969414,0.2105032691115131
GCRN_k1_h256_lags3_out11_alpha0.01,grafo_original,1.5087894752329096,0.1805999552295612,-0.0037369614292636
GCLSTM_k1_h256_lags3_out11_alpha0.01,grafo_original,1.519319279901429,0.1831128395682114,-0.0176877985344909
LSTM_k1_h256_lags3_out11_alpha0.01,grafo_original,1.4885038537916704,0.1851644620670869,0.023118885176395
GCRN_k1_h256_lags7_out14_alpha0.01,grafo_original,1.3696623014114555,0.1390591691548228,0.1768187855181717
GCLSTM_k1_h256_lags7_out14_alpha0.01,grafo_original,1.3749994434019412,0.1409071224812476,0.1703912105045183
LSTM_k1_h256_lags7_out14_alpha0.01,grafo_original,1.379088212063467,0.130251619189181,0.1654483912564792
GCRN_k1_h256_lags14_out11_alpha0.01,grafo_original,1.3305224665350397,0.1243416672680322,0.2157263126077596
GCLSTM_k1_h256_lags14_out11_alpha0.01,grafo_original,1.3394278756489146,0.1248698706576674,0.2051901743269075
LSTM_k1_h256_lags14_out11_alpha0.01,grafo_original,1.3361920755280177,0.1285111816000426,0.2090289116252116
GCRN_k1_h256_lags14_out6_alpha0.01,grafo_original,1.2040638463272342,0.1132577271576616,0.3428137510736481
GCLSTM_k1_h256_lags14_out6_alpha0.01,grafo_original,1.2166544549697589,0.112535534340609,0.3289942257772678
LSTM_k1_h256_lags14_out6_alpha0.01,grafo_original,1.2125402346034853,0.1179996153033566,0.3335287248706535
GCRN_k1_h256_lags11_out12_alpha0.01,grafo_original,1.3356487271835598,0.1289675257537123,0.2135502913651974
GCLSTM_k1_h256_lags11_out12_alpha0.01,grafo_original,1.34563157700318,0.1301106164056013,0.2017504259694002
LSTM_k1_h256_lags11_out12_alpha0.01,grafo_original,1.3537945843042003,0.1319959765542329,0.1920319780620304
GCRN_k1_h256_lags3_out9_alpha0.01,grafo_original,1.4345988612019336,0.1711122292171942,0.0888885761052597
GCLSTM_k1_h256_lags3_out9_alpha0.01,grafo_original,1.433385493104863,0.1703087677666609,0.0905137502560363
LSTM_k1_h256_lags3_out9_alpha0.01,grafo_original,1.4202989511593531,0.1755151573283226,0.1070952691375509
GCRN_k1_h256_lags10_out1_alpha0.01,grafo_original,0.9575044739524132,0.098350941022097,0.5923887637715674
GCLSTM_k1_h256_lags10_out1_alpha0.01,grafo_original,0.96039881079832,0.095689989170912,0.5899608103683116
LSTM_k1_h256_lags10_out1_alpha0.01,grafo_original,0.9790494971419216,0.0993586435004783,0.5738972088458765
GCRN_k1_h256_lags11_out3_alpha0.01,grafo_original,1.0479239239749876,0.100211237352345,0.5019393815119354
GCLSTM_k1_h256_lags11_out3_alpha0.01,grafo_original,1.0638767166816672,0.1015103573258319,0.4866884783509932
LSTM_k1_h256_lags11_out3_alpha0.01,grafo_original,1.053925748216282,0.1124897807677126,0.4962561664651286
GCRN_k1_h256_lags10_out7_alpha0.01,grafo_original,1.2074633603340517,0.1158616663987672,0.3477502738854602
GCLSTM_k1_h256_lags10_out7_alpha0.01,grafo_original,1.219861382987189,0.1168799014848031,0.3342891967535746
LSTM_k1_h256_lags10_out7_alpha0.01,grafo_original,1.259479473949138,0.1249143003204792,0.2903441687810681
GCRN_k1_h256_lags4_out4_alpha0.01,grafo_original,1.101896129244286,0.1157531289157794,0.4586472618039424
GCLSTM_k1_h256_lags4_out4_alpha0.01,grafo_original,1.1037438367127697,0.1152041940631971,0.4568291942645714
LSTM_k1_h256_lags4_out4_alpha0.01,grafo_original,1.1772524999344602,0.1282189191843238,0.382072890073269
GCRN_k1_h256_lags8_out1_alpha0.01,grafo_original,0.952827218261995,0.1032258117014277,0.5956320400230497
GCLSTM_k1_h256_lags8_out1_alpha0.01,grafo_original,0.951661022228762,0.1000574799261201,0.5965835148202243
LSTM_k1_h256_lags8_out1_alpha0.01,grafo_original,0.981685203499864,0.0984439757183556,0.5707650466259463
GCRN_k1_h256_lags12_out13_alpha0.01,grafo_original,1.3555330644384018,0.129860621763385,0.1914064963401569
GCLSTM_k1_h256_lags12_out13_alpha0.01,grafo_original,1.3628681193701566,0.1306576132499276,0.1826348563583534
LSTM_k1_h256_lags12_out13_alpha0.01,grafo_original,1.370527664630164,0.1347819269480175,0.1734166583634365
GCRN_k1_h256_lags9_out14_alpha0.01,grafo_original,1.3665784659298992,0.1343025348304057,0.1805228222850834
GCLSTM_k1_h256_lags9_out14_alpha0.01,grafo_original,1.3747005385751896,0.1361241741136714,0.1707517511488396
LSTM_k1_h256_lags9_out14_alpha0.01,grafo_original,1.38370053857354,0.1316412768921954,0.1598496234340536
GCRN_k1_h256_lags4_out11_alpha0.01,grafo_original,1.4043446919109377,0.1603638957903757,0.129433196829275
GCLSTM_k1_h256_lags4_out11_alpha0.01,grafo_original,1.41426101561393,0.1620532085679015,0.1170732630703253
LSTM_k1_h256_lags4_out11_alpha0.01,grafo_original,1.384347808248363,0.1586045288232367,0.1540544117133248
GCRN_k1_h256_lags2_out4_alpha0.01,grafo_original,1.1690848170593893,0.1331666182094679,0.3905682336492895
GCLSTM_k1_h256_lags2_out4_alpha0.01,grafo_original,1.154571719638488,0.1302687265650441,0.4056301041419122
LSTM_k1_h256_lags2_out4_alpha0.01,grafo_original,1.1867646628683937,0.1424223564158233,0.3720175351848264
GCRN_k1_h256_lags3_out13_alpha0.01,grafo_original,1.5978333014572643,0.1933403907139274,-0.1225958741609592
GCLSTM_k1_h256_lags3_out13_alpha0.01,grafo_original,1.5962787570418713,0.1929674720681615,-0.1202257625585521
LSTM_k1_h256_lags3_out13_alpha0.01,grafo_original,1.551320366298662,0.1931153951730082,-0.0582401542613664
GCRN_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3713226268766676,0.154785830320038,0.1694452845586032
GCLSTM_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3886988503170383,0.1580680924058833,0.1481958126111076
LSTM_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3672874915399729,0.1565313870992062,0.174348095200826
GCRN_k1_h256_lags7_out6_alpha0.01,grafo_original,1.1725727228956946,0.1184992404826352,0.386009332039069
GCLSTM_k1_h256_lags7_out6_alpha0.01,grafo_original,1.1800926439799382,0.1191863474243284,0.3781202934897045
LSTM_k1_h256_lags7_out6_alpha0.01,grafo_original,1.239381792094995,0.1209954363286408,0.3140630675123753
GCRN_k1_h256_lags13_out4_alpha0.01,grafo_original,1.1153297539633449,0.1061708824602543,0.4332441472914279
GCLSTM_k1_h256_lags13_out4_alpha0.01,grafo_original,1.1220733924695718,0.1048602511396104,0.426385816212908
LSTM_k1_h256_lags13_out4_alpha0.01,grafo_original,1.111993472502732,0.114026124203902,0.4366476583945785
GCRN_k1_h256_lags8_out11_alpha0.01,grafo_original,1.3111223171701447,0.1301900184296602,0.2411889019342761
GCLSTM_k1_h256_lags8_out11_alpha0.01,grafo_original,1.31919382888437,0.1311771026915575,0.2318150811643971
LSTM_k1_h256_lags8_out11_alpha0.01,grafo_original,1.345851527985246,0.127615033981581,0.2004576065494184
GCRN_k1_h256_lags5_out13_alpha0.01,grafo_original,1.3873113169193418,0.1496996048943692,0.153879793824308
GCLSTM_k1_h256_lags5_out13_alpha0.01,grafo_original,1.398651561693849,0.1523356383618645,0.1399860714423909
LSTM_k1_h256_lags5_out13_alpha0.01,grafo_original,1.3752816203031486,0.1422417775937746,0.1684919175530493
GCRN_k1_h256_lags9_out4_alpha0.01,grafo_original,1.0826173636562884,0.1060397846324707,0.4705566786636913
GCLSTM_k1_h256_lags9_out4_alpha0.01,grafo_original,1.0955266854309655,0.1076497007946437,0.4578565202658127
LSTM_k1_h256_lags9_out4_alpha0.01,grafo_original,1.1350805856725652,0.1132812146009962,0.4180058040136354
GCRN_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5915831242359375,0.1937297394966247,-0.1212797732391997
GCLSTM_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5553099754614472,0.1867800282830579,-0.0707924052026222
LSTM_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5069729613588518,0.1902651032416029,-0.0053603471212791
GCRN_k1_h256_lags14_out7_alpha0.01,grafo_original,1.2369545570072755,0.1159337092092958,0.3115801551132651
GCLSTM_k1_h256_lags14_out7_alpha0.01,grafo_original,1.250482743494651,0.1162775588429698,0.2964507911058356
LSTM_k1_h256_lags14_out7_alpha0.01,grafo_original,1.247516049079328,0.1218530388612703,0.2997869170000444
GCRN_k1_h256_lags12_out8_alpha0.01,grafo_original,1.252610088674052,0.1194190511799497,0.2980012827107584
GCLSTM_k1_h256_lags12_out8_alpha0.01,grafo_original,1.2666054199332089,0.1190075170460298,0.2822230534352791
LSTM_k1_h256_lags12_out8_alpha0.01,grafo_original,1.2802484478263931,0.1281825328564369,0.2666595226009671
GCRN_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3086070262593017,0.1383016953568275,0.2420692001648031
GCLSTM_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3195071210991531,0.140356432491335,0.2293926982116919
LSTM_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3260398108246134,0.1369916628917074,0.221743684896273
GCRN_k1_h256_lags3_out14_alpha0.01,grafo_original,1.614676173014391,0.1947308518497566,-0.1445080903029625
GCLSTM_k1_h256_lags3_out14_alpha0.01,grafo_original,1.6285090553590944,0.1974086716617639,-0.1642154149476477
LSTM_k1_h256_lags3_out14_alpha0.01,grafo_original,1.6026895257733318,0.2009146110366856,-0.127631436839894
GCRN_k1_h256_lags2_out3_alpha0.01,grafo_original,1.073858510013722,0.1182299263919851,0.4832765214593484
GCLSTM_k1_h256_lags2_out3_alpha0.01,grafo_original,1.0513009601795744,0.1127615576959052,0.5048036531997838
LSTM_k1_h256_lags2_out3_alpha0.01,grafo_original,1.123224409190108,0.1317428096297083,0.4347408344982241
GCRN_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2705579873765054,0.1214281497985349,0.2810639462777943
GCLSTM_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2799233717649896,0.1229581600426485,0.270415570346976
LSTM_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2976588513130716,0.1284588487244547,0.2500630119566948
GCRN_k1_h256_lags4_out5_alpha0.01,grafo_original,1.1585861778494235,0.1241068208084329,0.4032641283749711
GCLSTM_k1_h256_lags4_out5_alpha0.01,grafo_original,1.1639478298484462,0.1247604809026627,0.3977298619546547
LSTM_k1_h256_lags4_out5_alpha0.01,grafo_original,1.2170341019075106,0.1339382537055114,0.341544055317259
GCRN_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5608914323631673,0.1881753857642944,-0.0731678613977893
GCLSTM_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5501385848412044,0.1866830538835446,-0.0585035580581347
LSTM_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5319553796678145,0.1917365322643572,-0.0337604504273422
GCRN_k1_h256_lags12_out12_alpha0.01,grafo_original,1.340449263628403,0.1282944620274508,0.2078863371482496
GCLSTM_k1_h256_lags12_out12_alpha0.01,grafo_original,1.3487702236761645,0.1286212193525434,0.1980235358848327
LSTM_k1_h256_lags12_out12_alpha0.01,grafo_original,1.3562914725879875,0.1340924778590848,0.1890456578070793
GCRN_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1076486053574743,0.1047302581994599,0.4410321772277896
GCLSTM_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1152512268239445,0.1044336389922704,0.4333348567003118
LSTM_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1025042482958238,0.1156718026325215,0.4462063847498156
GCRN_k1_h256_lags5_out8_alpha0.01,grafo_original,1.2562290118348014,0.1328581512153089,0.299816704440622
GCLSTM_k1_h256_lags5_out8_alpha0.01,grafo_original,1.263656992599119,0.1337285585977859,0.2915069738023844
LSTM_k1_h256_lags5_out8_alpha0.01,grafo_original,1.2878358957499934,0.1330307261917296,0.2641444069985094
GCRN_k1_h256_lags13_out7_alpha0.01,grafo_original,1.228058451193554,0.1162687251125193,0.3214456180755861
GCLSTM_k1_h256_lags13_out7_alpha0.01,grafo_original,1.2404420417266089,0.1159669522736962,0.3076922755286475
LSTM_k1_h256_lags13_out7_alpha0.01,grafo_original,1.241613241615379,0.1225292087891508,0.3063955205947237
GCRN_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9815029381875602,0.0948202858487222,0.571748520759076
GCLSTM_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9794679881646852,0.0934164285800843,0.5734846623387879
LSTM_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9076187387538338,0.0985186152984327,0.6336954437254952
GCRN_k1_h256_lags10_out4_alpha0.01,grafo_original,1.0896111553615555,0.1047924397794991,0.4636927572429119
GCLSTM_k1_h256_lags10_out4_alpha0.01,grafo_original,1.1003206329571007,0.1058785163846561,0.4531013896855185
LSTM_k1_h256_lags10_out4_alpha0.01,grafo_original,1.1339444350213548,0.1144829053353515,0.4191676867586308
GCRN_k1_h256_lags7_out9_alpha0.01,grafo_original,1.2660683595161435,0.1273400367134784,0.2884660624163572
GCLSTM_k1_h256_lags7_out9_alpha0.01,grafo_original,1.273841063765073,0.1280948555078181,0.2797040738480022
LSTM_k1_h256_lags7_out9_alpha0.01,grafo_original,1.3064193593301971,0.1246891020682311,0.2423874375199328
GCRN_k1_h256_lags4_out2_alpha0.01,grafo_original,0.9897954009764994,0.0998690196348495,0.5608165266792071
GCLSTM_k1_h256_lags4_out2_alpha0.01,grafo_original,0.98818744150558,0.0977124309714601,0.562242896194595
LSTM_k1_h256_lags4_out2_alpha0.01,grafo_original,1.053961127998264,0.1148079619344434,0.5016645007898108
GCRN_k1_h256_lags7_out4_alpha0.01,grafo_original,1.0833208720418264,0.1113710739927891,0.4698730170714827
GCLSTM_k1_h256_lags7_out4_alpha0.01,grafo_original,1.093950414776665,0.1112916464011588,0.4594159317716283
LSTM_k1_h256_lags7_out4_alpha0.01,grafo_original,1.1575967895314825,0.1138199295167052,0.3946773130217625
GCRN_k1_h256_lags9_out8_alpha0.01,grafo_original,1.235612296672093,0.1196580128331779,0.3198836352783739
GCLSTM_k1_h256_lags9_out8_alpha0.01,grafo_original,1.2478548784542718,0.1210924148302784,0.3063387050517058
LSTM_k1_h256_lags9_out8_alpha0.01,grafo_original,1.2837583659098106,0.1247438720974519,0.2658398508004223
GCRN_k1_h256_lags7_out13_alpha0.01,grafo_original,1.3527112289725771,0.1363332593892564,0.1953476416024064
GCLSTM_k1_h256_lags7_out13_alpha0.01,grafo_original,1.359013860240466,0.1385128447591937,0.1878329096097161
LSTM_k1_h256_lags7_out13_alpha0.01,grafo_original,1.3679112924105483,0.1292834063110257,0.1771610906858389
GCRN_k1_h256_lags14_out10_alpha0.01,grafo_original,1.3104541717193,0.1226745668743997,0.2381950073774921
