Identificador,tipo_grafo,RMSE,MAE,R2
LSTM_k1_h256_lags5_out9_alpha0.01,grafo_original,588.5585405512542,7.59308715933725,0.0081047910613313
GCRN_k1_h256_lags3_out3_alpha0.01,grafo_original,583.6356758574875,8.171430915454891,0.0211872272736362
GCLSTM_k1_h256_lags3_out3_alpha0.01,grafo_original,584.9477874635741,8.21443102290592,0.0167812756313448
LSTM_k1_h256_lags3_out3_alpha0.01,grafo_original,581.8395548380988,7.807635154258783,0.0272032137250635
GCRN_k1_h256_lags6_out1_alpha0.01,grafo_original,567.2811719277793,7.29467104771494,0.084085731551949
GCLSTM_k1_h256_lags6_out1_alpha0.01,grafo_original,571.8908651048854,7.40777384147528,0.0691410301525143
LSTM_k1_h256_lags6_out1_alpha0.01,grafo_original,607.8631239084996,10.785756865031528,-0.0516430653666009
GCRN_k1_h256_lags9_out1_alpha0.01,grafo_original,566.2788098663327,7.079710282979716,0.0873222353524861
GCLSTM_k1_h256_lags9_out1_alpha0.01,grafo_original,570.9754976486507,7.155581028060834,0.0721185894794857
LSTM_k1_h256_lags9_out1_alpha0.01,grafo_original,606.802726711777,15.892962659222295,-0.0479811200569293
GCRN_k1_h256_lags3_out2_alpha0.01,grafo_original,580.7042795179462,8.262750386397865,0.0357047088598751
GCLSTM_k1_h256_lags3_out2_alpha0.01,grafo_original,582.5343708485748,8.229584408903278,0.0296172773069407
LSTM_k1_h256_lags3_out2_alpha0.01,grafo_original,579.3131244724988,7.869722090478589,0.0403185859607883
GCRN_k1_h256_lags4_out1_alpha0.01,grafo_original,566.3025778163976,7.72540270918194,0.083097337088913
GCLSTM_k1_h256_lags4_out1_alpha0.01,grafo_original,569.1820714820549,7.846895404967614,0.0737493317732549
LSTM_k1_h256_lags4_out1_alpha0.01,grafo_original,560.7779246076262,7.5190918134992115,0.1009026663248791
