lag,out,node_id,metric,friedman_p_value,best_model_by_rank,significant_diff_found
7,7,93,MAE,0.003388052521834713,GCLSTM,True
7,7,94,RMSE,0.002328572174237713,LSTM,True
7,7,94,MAE,0.002328572174237713,LSTM,True
7,7,95,RMSE,0.2691463487291838,LSTM,False
7,7,95,MAE,0.6456485264278919,GCLSTM,False
7,7,96,RMSE,0.4723665527410149,GCLSTM,False
7,7,96,MAE,0.6456485264278919,GCLSTM,False
7,7,97,RMSE,0.1440636591014533,GCLSTM,False
7,7,97,MAE,0.046770622383958974,GCLSTM,True
7,7,98,RMSE,0.1737739434504451,LSTM,False
7,7,98,MAE,0.6456485264278919,LSTM,False
7,7,99,RMSE,1.1253517471925916e-07,LSTM,True
7,7,99,MAE,2.873686358243695e-07,LSTM,True
7,7,100,RMSE,0.02209287766506244,LSTM,True
7,7,100,MAE,0.010435936462774504,LSTM,True
7,7,101,RMSE,3.763786373644495e-05,LSTM,True
7,7,101,MAE,3.763786373644495e-05,LSTM,True
7,7,102,RMSE,0.002328572174237713,LSTM,True
7,7,102,MAE,0.046770622383958974,LSTM,False
7,7,103,RMSE,1.1253517471925916e-07,LSTM,True
7,7,103,MAE,2.873686358243695e-07,LSTM,True
7,7,104,RMSE,0.1440636591014533,LSTM,False
7,7,104,MAE,0.10539922456186433,LSTM,False
7,7,105,RMSE,0.4723665527410149,GCLSTM,False
7,7,105,MAE,0.6456485264278919,GCLSTM,False
7,7,106,RMSE,0.002328572174237713,LSTM,True
7,7,106,MAE,0.002328572174237713,LSTM,True
7,7,107,RMSE,0.019496896108597995,LSTM,True
7,7,107,MAE,0.1737739434504451,LSTM,False
7,7,108,RMSE,0.0052475183991813855,LSTM,True
7,7,108,MAE,0.010435936462774504,LSTM,True
7,7,109,RMSE,9.611165206139472e-05,LSTM,True
7,7,109,MAE,9.611165206139472e-05,LSTM,True
7,7,110,RMSE,0.569782824730923,GCLSTM,False
7,7,110,MAE,0.3049827687110593,GCLSTM,False
7,7,111,RMSE,0.002328572174237713,LSTM,True
7,7,111,MAE,0.028367816449713094,LSTM,True
7,7,112,RMSE,0.002328572174237713,LSTM,True
7,7,112,MAE,0.002328572174237713,LSTM,True
7,7,113,RMSE,0.002328572174237713,LSTM,True
7,7,113,MAE,0.0052475183991813855,LSTM,True
7,7,114,RMSE,0.10539922456186433,LSTM,False
7,7,114,MAE,0.1440636591014533,LSTM,False
7,7,115,RMSE,0.002328572174237713,LSTM,True
7,7,115,MAE,0.007172507245008699,LSTM,True
7,7,116,RMSE,1.2219225328134213e-05,GCLSTM,True
7,7,116,MAE,7.4113347994505565e-06,GCLSTM,True
7,7,117,RMSE,0.02209287766506244,GCRN,True
7,7,117,MAE,0.1849813999073043,LSTM,False
7,7,118,RMSE,5.8294663730868845e-05,LSTM,True
7,7,118,MAE,0.0002454297015009894,LSTM,True
7,7,119,RMSE,0.4723665527410149,GCLSTM,False
7,7,119,MAE,0.6456485264278919,GCLSTM,False
7,7,120,RMSE,0.0009118819655545164,GCLSTM,True
7,7,120,MAE,0.0011708796207911742,GCLSTM,True
7,7,121,RMSE,9.611165206139472e-05,LSTM,True
7,7,121,MAE,0.0009118819655545164,LSTM,True
7,7,122,RMSE,3.967001651986408e-06,LSTM,True
7,7,122,MAE,4.78511739212901e-06,LSTM,True
7,7,123,RMSE,0.00035709810857624736,GCLSTM,True
7,7,123,MAE,0.08737902619542039,GCLSTM,False
7,7,124,RMSE,0.010435936462774504,LSTM,True
7,7,124,MAE,0.028367816449713094,LSTM,True
7,7,125,RMSE,0.00010231032105679586,LSTM,True
7,7,125,MAE,0.0005195746821548384,LSTM,True
7,7,126,RMSE,0.0052475183991813855,GCRN,True
7,7,126,MAE,0.03877420783172202,LSTM,True
7,7,127,RMSE,0.00010231032105679586,LSTM,True
7,7,127,MAE,0.00031513797473735615,LSTM,True
7,7,128,RMSE,7.967935815531954e-05,LSTM,True
7,7,128,MAE,9.611165206139472e-05,LSTM,True
7,7,129,RMSE,0.3049827687110593,LSTM,False
7,7,129,MAE,0.3049827687110593,GCLSTM,False
7,7,130,RMSE,2.2828518322240145e-05,LSTM,True
7,7,130,MAE,7.4113347994505565e-06,LSTM,True
7,7,131,RMSE,0.8290291181804004,GCRN,False
7,7,131,MAE,0.0990134083638263,GCLSTM,False
7,7,132,RMSE,0.010435936462774504,LSTM,True
7,7,132,MAE,0.1440636591014533,LSTM,False
7,7,133,RMSE,3.967001651986408e-06,LSTM,True
7,7,133,MAE,7.967935815531954e-05,LSTM,True
7,7,134,RMSE,2.144540831658915e-05,LSTM,True
7,7,134,MAE,7.967935815531954e-05,LSTM,True
7,7,135,RMSE,0.1440636591014533,LSTM,False
7,7,135,MAE,0.0009118819655545164,LSTM,True
7,7,136,RMSE,0.0052475183991813855,LSTM,True
7,7,136,MAE,0.010435936462774504,LSTM,True
7,7,137,RMSE,1.873878895066732e-06,LSTM,True
7,7,137,MAE,7.4113347994505565e-06,LSTM,True
7,7,138,RMSE,2.873686358243695e-07,LSTM,True
7,7,138,MAE,1.1253517471925916e-07,LSTM,True
7,7,139,RMSE,0.0010999396107533187,GCLSTM,True
7,7,139,MAE,0.0010999396107533187,LSTM,True
7,7,140,RMSE,0.1737739434504451,LSTM,False
7,7,140,MAE,0.4437473100810798,LSTM,False
7,7,141,RMSE,0.02209287766506244,GCLSTM,True
7,7,141,MAE,0.003388052521834713,GCLSTM,True
7,7,142,RMSE,0.0680508540250102,LSTM,False
7,7,142,MAE,0.028367816449713094,LSTM,True
7,7,143,RMSE,2.144540831658915e-05,LSTM,True
7,7,143,MAE,2.144540831658915e-05,LSTM,True
7,7,144,RMSE,0.0052475183991813855,LSTM,True
7,7,144,MAE,0.007172507245008699,LSTM,True
7,7,145,RMSE,3.500866670425978e-06,LSTM,True
7,7,145,MAE,1.2878968743320383e-06,LSTM,True
7,7,146,RMSE,3.763786373644495e-05,LSTM,True
7,7,146,MAE,3.763786373644495e-05,LSTM,True
7,7,147,RMSE,0.08737902619542039,GCLSTM,False
7,7,147,MAE,0.010435936462774504,LSTM,True
7,7,148,RMSE,0.018315638888734182,LSTM,True
7,7,148,MAE,0.018315638888734182,LSTM,True
7,7,149,RMSE,0.002328572174237713,LSTM,True
7,7,149,MAE,0.002328572174237713,LSTM,True
7,7,150,RMSE,0.2096113871510978,GCLSTM,False
7,7,150,MAE,0.08737902619542039,GCLSTM,False
7,7,151,RMSE,0.046770622383958974,GCLSTM,False
7,7,151,MAE,0.1440636591014533,GCLSTM,False
7,7,152,RMSE,1.1253517471925916e-07,LSTM,True
7,7,152,MAE,6.475952175842203e-07,LSTM,True
7,7,153,RMSE,2.873686358243695e-07,LSTM,True
7,7,153,MAE,1.873878895066732e-06,LSTM,True
7,7,154,RMSE,0.0006671470977542673,GCLSTM,True
7,7,154,MAE,6.475952175842203e-07,LSTM,True
7,7,155,RMSE,0.1440636591014533,LSTM,False
7,7,155,MAE,0.1440636591014533,LSTM,False
7,7,156,RMSE,0.1440636591014533,LSTM,False
7,7,156,MAE,0.1440636591014533,LSTM,False
7,7,157,RMSE,5.8294663730868845e-05,LSTM,True
7,7,157,MAE,5.8294663730868845e-05,LSTM,True
7,7,158,RMSE,0.0052475183991813855,LSTM,True
7,7,158,MAE,0.010435936462774504,LSTM,True
7,7,159,RMSE,1.1253517471925916e-07,LSTM,True
7,7,159,MAE,4.78511739212901e-06,LSTM,True
7,7,160,RMSE,0.002328572174237713,LSTM,True
7,7,160,MAE,0.002328572174237713,LSTM,True
7,7,161,RMSE,0.569782824730923,GCLSTM,False
7,7,161,MAE,0.8290291181804004,GCLSTM,False
7,7,162,RMSE,0.7788007830714049,GCLSTM,False
7,7,162,MAE,0.1737739434504451,GCLSTM,False
7,7,163,RMSE,0.4723665527410149,GCRN,False
7,7,163,MAE,0.1849813999073043,GCLSTM,False
7,7,164,RMSE,1.1253517471925916e-07,LSTM,True
7,7,164,MAE,2.873686358243695e-07,LSTM,True
7,7,165,RMSE,0.009209681603968142,GCRN,True
7,7,165,MAE,0.046770622383958974,LSTM,False
7,7,166,RMSE,0.00016868120253849854,LSTM,True
7,7,166,MAE,0.00010231032105679586,GCLSTM,True
7,7,167,RMSE,3.967001651986408e-06,LSTM,True
7,7,167,MAE,6.475952175842203e-07,LSTM,True
7,7,168,RMSE,1.1253517471925916e-07,LSTM,True
7,7,168,MAE,5.4762768601097123e-05,LSTM,True
7,7,169,RMSE,0.0005195746821548384,GCRN,True
7,7,169,MAE,0.4437473100810798,LSTM,False
7,7,170,RMSE,0.2691463487291838,LSTM,False
7,7,170,MAE,0.4723665527410149,GCLSTM,False
7,7,171,RMSE,0.2096113871510978,GCLSTM,False
7,7,171,MAE,0.569782824730923,GCLSTM,False
7,7,172,RMSE,3.967001651986408e-06,LSTM,True
7,7,172,MAE,0.00010231032105679586,LSTM,True
7,7,173,RMSE,0.00031513797473735615,LSTM,True
7,7,173,MAE,0.00016868120253849854,LSTM,True
7,7,174,RMSE,0.0009706932995199092,GCLSTM,True
7,7,174,MAE,0.00031513797473735615,LSTM,True
7,7,175,RMSE,1.2878968743320383e-06,LSTM,True
7,7,175,MAE,0.00010231032105679586,LSTM,True
7,7,176,RMSE,0.046770622383958974,GCRN,False
7,7,176,MAE,0.10539922456186433,LSTM,False
7,7,177,RMSE,0.0005195746821548384,GCLSTM,True
7,7,177,MAE,0.009209681603968142,GCLSTM,True
7,7,178,RMSE,2.2603294069810534e-06,LSTM,True
7,7,178,MAE,3.967001651986408e-06,LSTM,True
7,7,179,RMSE,0.02209287766506244,GCLSTM,True
7,7,179,MAE,0.003388052521834713,GCLSTM,True
7,7,180,RMSE,0.046770622383958974,GCRN,False
7,7,180,MAE,0.0009118819655545164,LSTM,True
7,7,181,RMSE,0.046770622383958974,GCLSTM,False
7,7,181,MAE,0.003388052521834713,GCLSTM,True
7,7,182,RMSE,0.006329715427485746,LSTM,True
7,7,182,MAE,0.018315638888734182,LSTM,True
7,7,183,RMSE,1.1253517471925916e-07,LSTM,True
7,7,183,MAE,2.873686358243695e-07,LSTM,True
7,7,184,RMSE,0.1737739434504451,LSTM,False
7,7,184,MAE,0.1440636591014533,LSTM,False
7,7,185,RMSE,0.1440636591014533,GCLSTM,False
7,7,185,MAE,0.04978706836786395,GCLSTM,False
7,7,186,RMSE,0.010435936462774504,LSTM,True
7,7,186,MAE,0.003388052521834713,LSTM,True
7,7,187,RMSE,3.763786373644495e-05,LSTM,True
7,7,187,MAE,2.144540831658915e-05,LSTM,True
7,7,188,RMSE,0.002328572174237713,LSTM,True
7,7,188,MAE,0.002328572174237713,LSTM,True
7,7,189,RMSE,0.1440636591014533,GCRN,False
7,7,189,MAE,0.10539922456186433,GCRN,False
7,7,190,RMSE,0.36787944117144245,GCLSTM,False
7,7,190,MAE,0.36787944117144245,GCLSTM,False
7,7,191,RMSE,0.0005195746821548384,GCLSTM,True
7,7,191,MAE,0.00031513797473735615,LSTM,True
7,7,192,RMSE,0.0052475183991813855,LSTM,True
7,7,192,MAE,0.0052475183991813855,LSTM,True
7,7,193,RMSE,0.0029899458563130608,LSTM,True
7,7,193,MAE,0.002328572174237713,LSTM,True
7,7,194,RMSE,5.4762768601097123e-05,GCRN,True
7,7,194,MAE,0.1849813999073043,GCLSTM,False
7,7,195,RMSE,0.010435936462774504,LSTM,True
7,7,195,MAE,0.0052475183991813855,LSTM,True
7,7,196,RMSE,1.1253517471925916e-07,LSTM,True
7,7,196,MAE,6.475952175842203e-07,LSTM,True
7,7,197,RMSE,0.010435936462774504,GCLSTM,True
7,7,197,MAE,0.08737902619542039,GCLSTM,False
7,7,198,RMSE,0.007172507245008699,LSTM,True
7,7,198,MAE,0.007172507245008699,LSTM,True
7,7,199,RMSE,0.4437473100810798,GCLSTM,False
7,7,199,MAE,0.569782824730923,GCLSTM,False
7,7,200,RMSE,6.475952175842203e-07,LSTM,True
7,7,200,MAE,0.008651695203120634,LSTM,True
7,7,201,RMSE,0.006329715427485746,GCRN,True
7,7,201,MAE,0.1849813999073043,GCLSTM,False
7,7,202,RMSE,0.002328572174237713,GCLSTM,True
7,7,202,MAE,0.0016004026902445637,GCLSTM,True
7,7,203,RMSE,3.500866670425978e-06,LSTM,True
7,7,203,MAE,9.611165206139472e-05,LSTM,True
7,7,204,RMSE,9.611165206139472e-05,GCRN,True
7,7,204,MAE,0.00035709810857624736,LSTM,True
7,14,0,RMSE,0.028367816449713094,LSTM,True
7,14,0,MAE,0.03877420783172202,LSTM,True
7,14,1,RMSE,0.0990134083638263,LSTM,False
7,14,1,MAE,0.3049827687110593,GCLSTM,False
7,14,2,RMSE,0.1849813999073043,GCLSTM,False
7,14,2,MAE,0.1737739434504451,GCLSTM,False
7,14,3,RMSE,0.008651695203120634,LSTM,True
7,14,3,MAE,0.08737902619542039,GCLSTM,False
7,14,4,RMSE,0.02209287766506244,GCLSTM,True
7,14,4,MAE,0.009209681603968142,GCLSTM,True
7,14,5,RMSE,0.046770622383958974,GCLSTM,False
7,14,5,MAE,0.019496896108597995,GCLSTM,True
7,14,6,RMSE,6.475952175842203e-07,LSTM,True
7,14,6,MAE,0.0029899458563130608,LSTM,True
7,14,7,RMSE,7.4113347994505565e-06,LSTM,True
7,14,7,MAE,3.763786373644495e-05,LSTM,True
7,14,8,RMSE,0.018315638888734182,LSTM,True
7,14,8,MAE,0.015184197956837946,LSTM,True
7,14,9,RMSE,0.4437473100810798,GCLSTM,False
7,14,9,MAE,0.7788007830714049,LSTM,False
7,14,10,RMSE,0.046770622383958974,GCLSTM,False
7,14,10,MAE,0.015184197956837946,GCLSTM,True
7,14,11,RMSE,0.00016868120253849854,LSTM,True
7,14,11,MAE,3.763786373644495e-05,LSTM,True
7,14,12,RMSE,0.4437473100810798,GCLSTM,False
7,14,12,MAE,0.7788007830714049,GCLSTM,False
7,14,13,RMSE,0.4437473100810798,LSTM,False
7,14,13,MAE,0.1440636591014533,LSTM,False
7,14,14,RMSE,0.1737739434504451,GCLSTM,False
7,14,14,MAE,0.3049827687110593,GCLSTM,False
7,14,15,RMSE,0.010435936462774504,LSTM,True
7,14,15,MAE,0.010435936462774504,LSTM,True
7,14,16,RMSE,1.1253517471925916e-07,LSTM,True
7,14,16,MAE,0.009209681603968142,GCLSTM,True
7,14,17,RMSE,0.0002454297015009894,LSTM,True
7,14,17,MAE,0.0002454297015009894,LSTM,True
7,14,18,RMSE,5.8294663730868845e-05,LSTM,True
7,14,18,MAE,0.00031513797473735615,LSTM,True
7,14,19,RMSE,0.046770622383958974,GCLSTM,True
7,14,19,MAE,0.1440636591014533,GCLSTM,False
7,14,20,RMSE,0.0002454297015009894,LSTM,True
7,14,20,MAE,0.0009706932995199092,LSTM,True
7,14,21,RMSE,2.873686358243695e-07,LSTM,True
7,14,21,MAE,2.873686358243695e-07,LSTM,True
7,14,22,RMSE,0.0990134083638263,LSTM,False
7,14,22,MAE,0.3049827687110593,LSTM,False
7,14,23,RMSE,0.019496896108597995,LSTM,True
7,14,23,MAE,0.08737902619542039,LSTM,False
7,14,24,RMSE,2.5868100222654134e-05,LSTM,True
7,14,24,MAE,2.5868100222654134e-05,LSTM,True
7,14,25,RMSE,2.2828518322240145e-05,LSTM,True
7,14,25,MAE,9.611165206139472e-05,LSTM,True
7,14,26,RMSE,0.08737902619542039,LSTM,False
7,14,26,MAE,0.046770622383958974,LSTM,True
7,14,27,RMSE,0.8290291181804004,LSTM,False
7,14,27,MAE,0.3049827687110593,GCLSTM,False
7,14,28,RMSE,0.9394130628134758,GCLSTM,False
7,14,28,MAE,0.4723665527410149,LSTM,False
7,14,29,RMSE,0.010435936462774504,LSTM,True
7,14,29,MAE,0.010435936462774504,LSTM,True
7,14,30,RMSE,1.2219225328134213e-05,LSTM,True
7,14,30,MAE,3.763786373644495e-05,LSTM,True
7,14,31,RMSE,0.018315638888734182,GCLSTM,True
7,14,31,MAE,0.046770622383958974,GCLSTM,True
7,14,32,RMSE,2.144540831658915e-05,LSTM,True
7,14,32,MAE,1.1253517471925916e-07,LSTM,True
7,14,33,RMSE,0.010435936462774504,LSTM,True
7,14,33,MAE,0.010435936462774504,LSTM,True
7,14,34,RMSE,0.0052475183991813855,LSTM,True
7,14,34,MAE,0.002328572174237713,LSTM,True
7,14,35,RMSE,3.763786373644495e-05,LSTM,True
7,14,35,MAE,7.811489408304494e-07,LSTM,True
7,14,36,RMSE,0.1440636591014533,GCLSTM,False
7,14,36,MAE,0.03877420783172202,GCLSTM,True
7,14,37,RMSE,0.010435936462774504,LSTM,True
7,14,37,MAE,0.010435936462774504,LSTM,True
7,14,38,RMSE,0.010435936462774504,LSTM,True
7,14,38,MAE,0.10539922456186433,LSTM,False
7,14,39,RMSE,0.7788007830714049,GCLSTM,False
7,14,39,MAE,0.1737739434504451,GCLSTM,False
7,14,40,RMSE,0.010435936462774504,LSTM,True
7,14,40,MAE,0.028367816449713094,LSTM,True
7,14,41,RMSE,7.967935815531954e-05,LSTM,True
7,14,41,MAE,1.873878895066732e-06,LSTM,True
7,14,42,RMSE,1.777886794572054e-05,LSTM,True
7,14,42,MAE,6.475952175842203e-07,LSTM,True
7,14,43,RMSE,0.0002454297015009894,LSTM,True
7,14,43,MAE,0.0019304541362277095,LSTM,True
7,14,44,RMSE,0.2691463487291838,LSTM,False
7,14,44,MAE,0.1440636591014533,LSTM,False
7,14,45,RMSE,0.0052475183991813855,LSTM,True
